ts,window_ts,offset,cutoff,snap,snap_pct,n5s,med5s,min5s,max5s,snap_vs_med,direction,dir_if_med,direction_flipped,kalshi_mid
2026-05-04T09:54:15.001050+00:00,2026-05-04T09:45:00+00:00,T+9:15,79837.35,79890.99,0.0672,15,79890.99,79890.99,79891.0,0.0,yes,yes,0,0.855
2026-05-04T09:54:30.000914+00:00,2026-05-04T09:45:00+00:00,T+9:30,79837.35,79901.04,0.0798,20,79899.44,79899.42,79901.22,1.6,yes,yes,0,0.896
2026-05-04T09:54:45.000853+00:00,2026-05-04T09:45:00+00:00,T+9:45,79837.35,79901.52,0.0804,55,79908.3,79901.5,79911.09,-6.78,yes,yes,0,0.9205
2026-05-04T09:55:00.001206+00:00,2026-05-04T09:45:00+00:00,T+10:00,79837.35,79898.16,0.0762,14,79894.52,79894.5,79898.16,3.64,yes,yes,0,0.9055
2026-05-04T09:55:15.000616+00:00,2026-05-04T09:45:00+00:00,T+10:15,79837.35,79894.57,0.0717,43,79895.44,79894.48,79904.79,-0.87,yes,yes,0,0.915
2026-05-04T09:55:30.001019+00:00,2026-05-04T09:45:00+00:00,T+10:30,79837.35,79894.47,0.0715,6,79894.47,79894.47,79894.48,0.0,yes,yes,0,0.903
2026-05-04T09:55:45.001034+00:00,2026-05-04T09:45:00+00:00,T+10:45,79837.35,79891.33,0.0676,14,79891.33,79891.33,79891.34,0.0,yes,yes,0,0.895
2026-05-04T09:56:00.000719+00:00,2026-05-04T09:45:00+00:00,T+11:00,79837.35,79891.33,0.0676,9,79891.33,79891.33,79891.34,0.0,yes,yes,0,0.903
2026-05-04T09:56:15.001612+00:00,2026-05-04T09:45:00+00:00,T+11:15,79837.35,79894.14,0.0711,13,79894.15,79894.14,79894.15,-0.01,yes,yes,0,0.921
2026-05-04T09:56:30.000878+00:00,2026-05-04T09:45:00+00:00,T+11:30,79837.35,79880.5,0.054,18,79880.5,79880.5,79880.51,0.0,yes,yes,0,0.895
2026-05-04T09:56:45.000892+00:00,2026-05-04T09:45:00+00:00,T+11:45,79837.35,79867.26,0.0375,16,79867.3,79867.26,79867.31,-0.04,yes,yes,0,0.815
2026-05-04T09:57:00.000548+00:00,2026-05-04T09:45:00+00:00,T+12:00,79837.35,79880.49,0.054,21,79874.6,79874.58,79880.49,5.89,yes,yes,0,0.9185
2026-05-04T09:57:15.001780+00:00,2026-05-04T09:45:00+00:00,T+12:15,79837.35,79880.5,0.054,10,79880.49,79880.49,79880.5,0.01,yes,yes,0,0.922
2026-05-04T09:57:30.001271+00:00,2026-05-04T09:45:00+00:00,T+12:30,79837.35,79854.08,0.021,17,79854.08,79850.49,79854.09,0.0,yes,yes,0,0.715
2026-05-04T09:57:45.001033+00:00,2026-05-04T09:45:00+00:00,T+12:45,79837.35,79848.79,0.0143,20,79849.0,79848.79,79849.01,-0.21,yes,yes,0,0.675
2026-05-04T09:58:00.000645+00:00,2026-05-04T09:45:00+00:00,T+13:00,79837.35,79857.97,0.0258,42,79861.94,79857.97,79861.94,-3.97,yes,yes,0,0.775
2026-05-04T09:58:15.000317+00:00,2026-05-04T09:45:00+00:00,T+13:15,79837.35,79842.0,0.0058,31,79849.74,79842.0,79853.77,-7.74,yes,yes,0,0.59
2026-05-04T09:58:30.001032+00:00,2026-05-04T09:45:00+00:00,T+13:30,79837.35,79849.17,0.0148,28,79849.17,79844.09,79849.18,0.0,yes,yes,0,0.765
2026-05-04T09:58:45.001735+00:00,2026-05-04T09:45:00+00:00,T+13:45,79837.35,79850.37,0.0163,20,79850.37,79850.37,79851.79,0.0,yes,yes,0,0.825
2026-05-04T09:59:00.001207+00:00,2026-05-04T09:45:00+00:00,T+14:00,79837.35,79835.0,-0.0029,15,79835.0,79835.0,79843.57,0.0,no,no,0,0.37
2026-05-04T09:59:15.001901+00:00,2026-05-04T09:45:00+00:00,T+14:15,79837.35,79821.39,-0.02,51,79822.0,79820.14,79822.19,-0.61,no,no,0,0.101
2026-05-04T09:59:30.001110+00:00,2026-05-04T09:45:00+00:00,T+14:30,79837.35,79825.74,-0.0145,25,79822.31,79822.3,79826.0,3.43,no,no,0,0.073
2026-05-04T09:59:45.000928+00:00,2026-05-04T09:45:00+00:00,T+14:45,79837.35,79825.74,-0.0145,20,79825.74,79825.74,79825.74,0.0,no,no,0,0.0075
2026-05-04T10:04:00.278078+00:00,2026-05-04T10:00:00+00:00,T+4:00,79827.93,79320.69,-0.6354,189,79357.13,79320.63,79407.99,-36.44,no,no,0,0.016
2026-05-04T10:04:15.001236+00:00,2026-05-04T10:00:00+00:00,T+4:15,79827.93,79258.27,-0.7136,161,79259.99,79218.54,79323.99,-1.72,no,no,0,0.0105
2026-05-04T10:04:30.000908+00:00,2026-05-04T10:00:00+00:00,T+4:30,79827.93,79205.0,-0.7803,147,79225.0,79205.0,79244.5,-20.0,no,no,0,0.0085
2026-05-04T10:04:45.000958+00:00,2026-05-04T10:00:00+00:00,T+4:45,79827.93,79234.02,-0.744,71,79215.79,79186.9,79242.1,18.23,no,no,0,0.011
2026-05-04T10:05:00.000800+00:00,2026-05-04T10:00:00+00:00,T+5:00,79827.93,79222.5,-0.7584,177,79224.27,79214.05,79232.86,-1.77,no,no,0,0.012
2026-05-04T10:05:15.001295+00:00,2026-05-04T10:00:00+00:00,T+5:15,79827.93,79161.48,-0.8349,95,79166.0,79159.61,79177.0,-4.52,no,no,0,0.0055
2026-05-04T10:05:30.001752+00:00,2026-05-04T10:00:00+00:00,T+5:30,79827.93,79163.11,-0.8328,67,79153.37,79146.0,79163.28,9.74,no,no,0,0.002
2026-05-04T10:05:45.001265+00:00,2026-05-04T10:00:00+00:00,T+5:45,79827.93,79109.67,-0.8998,360,79114.01,79094.37,79159.99,-4.34,no,no,0,0.0095
2026-05-04T10:06:00.000650+00:00,2026-05-04T10:00:00+00:00,T+6:00,79827.93,79119.35,-0.8876,38,79121.01,79118.09,79127.36,-1.66,no,no,0,0.0065
2026-05-04T10:06:15.000386+00:00,2026-05-04T10:00:00+00:00,T+6:15,79827.93,79103.5,-0.9075,119,79068.51,79062.0,79106.9,34.99,no,no,0,0.0045
2026-05-04T10:06:30.000951+00:00,2026-05-04T10:00:00+00:00,T+6:30,79827.93,79057.63,-0.965,240,79058.9,79045.0,79071.99,-1.27,no,no,0,0.0035
2026-05-04T10:06:45.001043+00:00,2026-05-04T10:00:00+00:00,T+6:45,79827.93,78880.77,-1.1865,167,78919.5,78880.77,78956.06,-38.73,no,no,0,0.0035
2026-05-04T10:07:00.000162+00:00,2026-05-04T10:00:00+00:00,T+7:00,79827.93,78883.52,-1.1831,42,78884.96,78876.0,78894.17,-1.44,no,no,0,0.0025
2026-05-04T10:07:15.000806+00:00,2026-05-04T10:00:00+00:00,T+7:15,79827.93,78703.99,-1.408,157,78720.0,78686.35,78744.79,-16.01,no,no,0,0.0015
2026-05-04T10:07:30.001261+00:00,2026-05-04T10:00:00+00:00,T+7:30,79827.93,78915.15,-1.1434,140,78904.99,78882.49,78940.78,10.16,no,no,0,0.0015
2026-05-04T10:07:45.000855+00:00,2026-05-04T10:00:00+00:00,T+7:45,79827.93,78876.0,-1.1925,97,78921.5,78876.0,78944.87,-45.5,no,no,0,0.0015
2026-05-04T10:08:00.001104+00:00,2026-05-04T10:00:00+00:00,T+8:00,79827.93,78800.56,-1.287,205,78784.1,78757.19,78802.5,16.46,no,no,0,0.0025
2026-05-04T10:08:15.001095+00:00,2026-05-04T10:00:00+00:00,T+8:15,79827.93,78664.25,-1.4577,111,78678.91,78659.01,78716.0,-14.66,no,no,0,0.0035
2026-05-04T10:08:30.000445+00:00,2026-05-04T10:00:00+00:00,T+8:30,79827.93,78675.42,-1.4437,129,78653.98,78637.28,78675.79,21.44,no,no,0,0.0035
2026-05-04T10:08:45.001184+00:00,2026-05-04T10:00:00+00:00,T+8:45,79827.93,78666.32,-1.4551,77,78662.47,78637.99,78669.19,3.85,no,no,0,0.0035
2026-05-04T10:09:00.000850+00:00,2026-05-04T10:00:00+00:00,T+9:00,79827.93,78676.49,-1.4424,121,78648.35,78628.97,78676.49,28.14,no,no,0,0.0035
2026-05-04T10:09:15.000683+00:00,2026-05-04T10:00:00+00:00,T+9:15,79827.93,78711.99,-1.3979,83,78724.52,78711.5,78738.42,-12.53,no,no,0,0.0035
2026-05-04T10:09:30.000585+00:00,2026-05-04T10:00:00+00:00,T+9:30,79827.93,78764.63,-1.332,107,78770.21,78743.04,78788.5,-5.58,no,no,0,0.0035
2026-05-04T10:09:45.000912+00:00,2026-05-04T10:00:00+00:00,T+9:45,79827.93,78792.03,-1.2977,128,78790.04,78785.6,78794.54,1.99,no,no,0,0.0035
2026-05-04T10:10:00.000898+00:00,2026-05-04T10:00:00+00:00,T+10:00,79827.93,78801.94,-1.2853,199,78809.51,78798.01,78820.0,-7.57,no,no,0,0.003
2026-05-04T10:10:15.001226+00:00,2026-05-04T10:00:00+00:00,T+10:15,79827.93,78737.71,-1.3657,176,78739.06,78729.44,78776.63,-1.35,no,no,0,0.0015
2026-05-04T10:10:30.000780+00:00,2026-05-04T10:00:00+00:00,T+10:30,79827.93,78676.0,-1.443,155,78673.46,78664.61,78681.9,2.54,no,no,0,0.0015
2026-05-04T10:10:45.001619+00:00,2026-05-04T10:00:00+00:00,T+10:45,79827.93,78771.46,-1.3234,130,78749.96,78722.88,78792.0,21.5,no,no,0,0.0015
2026-05-04T10:11:00.000692+00:00,2026-05-04T10:00:00+00:00,T+11:00,79827.93,78690.13,-1.4253,117,78687.01,78686.64,78699.98,3.12,no,no,0,0.0035
2026-05-04T10:11:15.000379+00:00,2026-05-04T10:00:00+00:00,T+11:15,79827.93,78641.51,-1.4862,128,78637.65,78614.72,78658.99,3.86,no,no,0,0.003
2026-05-04T10:11:30.000477+00:00,2026-05-04T10:00:00+00:00,T+11:30,79827.93,78721.99,-1.3854,69,78726.0,78718.5,78744.01,-4.01,no,no,0,0.003
2026-05-04T10:11:45.001190+00:00,2026-05-04T10:00:00+00:00,T+11:45,79827.93,78676.5,-1.4424,75,78694.0,78676.5,78704.53,-17.5,no,no,0,0.0035
2026-05-04T10:12:00.000938+00:00,2026-05-04T10:00:00+00:00,T+12:00,79827.93,78692.0,-1.423,229,78680.64,78652.56,78704.65,11.36,no,no,0,0.0005
2026-05-04T10:12:15.001147+00:00,2026-05-04T10:00:00+00:00,T+12:15,79827.93,78737.91,-1.3655,84,78715.0,78705.58,78737.91,22.91,no,no,0,0.0005
2026-05-04T10:12:30.001020+00:00,2026-05-04T10:00:00+00:00,T+12:30,79827.93,78709.2,-1.4014,67,78714.42,78699.01,78718.02,-5.22,no,no,0,0.0015
2026-05-04T10:12:45.001111+00:00,2026-05-04T10:00:00+00:00,T+12:45,79827.93,78694.0,-1.4205,123,78718.76,78694.0,78733.39,-24.76,no,no,0,0.0025
2026-05-04T10:13:00.000766+00:00,2026-05-04T10:00:00+00:00,T+13:00,79827.93,78736.01,-1.3678,43,78705.97,78683.07,78746.22,30.04,no,no,0,0.0015
2026-05-04T10:13:15.002974+00:00,2026-05-04T10:00:00+00:00,T+13:15,79827.93,78760.5,-1.3372,96,78757.45,78731.14,78760.5,3.05,no,no,0,0.0015
2026-05-04T10:13:30.314349+00:00,2026-05-04T10:00:00+00:00,T+13:30,79827.93,78778.0,-1.3152,112,78778.0,78765.33,78790.0,0.0,no,no,0,0.0025
2026-05-04T10:13:45.000591+00:00,2026-05-04T10:00:00+00:00,T+13:45,79827.93,78784.0,-1.3077,111,78760.5,78749.73,78792.0,23.5,no,no,0,0.0005
2026-05-04T10:14:00.000807+00:00,2026-05-04T10:00:00+00:00,T+14:00,79827.93,78744.49,-1.3572,74,78739.24,78736.27,78756.69,5.25,no,no,0,0.0015
2026-05-04T10:14:15.001117+00:00,2026-05-04T10:00:00+00:00,T+14:15,79827.93,78711.5,-1.3985,61,78729.0,78711.5,78743.99,-17.5,no,no,0,0.0005
2026-05-04T10:14:30.000703+00:00,2026-05-04T10:00:00+00:00,T+14:30,79827.93,78669.89,-1.4507,103,78670.01,78666.0,78677.65,-0.12,no,no,0,0.0005
2026-05-04T10:14:45.000353+00:00,2026-05-04T10:00:00+00:00,T+14:45,79827.93,78706.69,-1.4046,91,78697.5,78673.0,78718.3,9.19,no,no,0,0.0005
2026-05-04T10:19:00.510513+00:00,2026-05-04T10:15:00+00:00,T+4:00,78707.68,78466.58,-0.3063,64,78477.91,78463.01,78519.01,-11.33,no,no,0,0.155
2026-05-04T10:19:15.000432+00:00,2026-05-04T10:15:00+00:00,T+4:15,78707.68,78465.44,-0.3078,79,78465.44,78446.26,78486.31,0.0,no,no,0,0.175
2026-05-04T10:19:30.000938+00:00,2026-05-04T10:15:00+00:00,T+4:30,78707.68,78432.56,-0.3495,79,78417.44,78400.01,78433.5,15.12,no,no,0,0.125
2026-05-04T10:19:45.000715+00:00,2026-05-04T10:15:00+00:00,T+4:45,78707.68,78384.28,-0.4109,123,78407.02,78384.28,78440.5,-22.74,no,no,0,0.105
2026-05-04T10:20:00.000642+00:00,2026-05-04T10:15:00+00:00,T+5:00,78707.68,78383.63,-0.4117,45,78391.69,78380.0,78398.04,-8.06,no,no,0,0.0975
2026-05-04T10:20:15.000758+00:00,2026-05-04T10:15:00+00:00,T+5:15,78707.68,78357.0,-0.4455,44,78352.74,78333.25,78371.99,4.26,no,no,0,0.0785
2026-05-04T10:20:30.001544+00:00,2026-05-04T10:15:00+00:00,T+5:30,78707.68,78358.0,-0.4443,37,78365.07,78358.0,78378.62,-7.07,no,no,0,0.0725
2026-05-04T10:20:45.000809+00:00,2026-05-04T10:15:00+00:00,T+5:45,78707.68,78332.0,-0.4773,29,78334.24,78327.31,78345.98,-2.24,no,no,0,0.0635
2026-05-04T10:21:00.000658+00:00,2026-05-04T10:15:00+00:00,T+6:00,78707.68,78389.99,-0.4036,38,78380.47,78374.54,78390.77,9.52,no,no,0,0.0585
2026-05-04T10:21:15.000503+00:00,2026-05-04T10:15:00+00:00,T+6:15,78707.68,78371.32,-0.4274,65,78372.0,78342.0,78382.49,-0.68,no,no,0,0.0595
2026-05-04T10:21:30.000812+00:00,2026-05-04T10:15:00+00:00,T+6:30,78707.68,78432.97,-0.349,187,78395.28,78360.33,78432.97,37.69,no,no,0,0.066
2026-05-04T10:21:45.000568+00:00,2026-05-04T10:15:00+00:00,T+6:45,78707.68,78403.4,-0.3866,44,78401.99,78393.88,78406.99,1.41,no,no,0,0.0735
2026-05-04T10:22:00.000981+00:00,2026-05-04T10:15:00+00:00,T+7:00,78707.68,78368.5,-0.4309,46,78350.0,78340.0,78368.5,18.5,no,no,0,0.0575
2026-05-04T10:22:15.000693+00:00,2026-05-04T10:15:00+00:00,T+7:15,78707.68,78325.61,-0.4854,40,78325.07,78315.21,78330.37,0.54,no,no,0,0.0425
2026-05-04T10:22:30.000768+00:00,2026-05-04T10:15:00+00:00,T+7:30,78707.68,78359.98,-0.4418,27,78361.5,78357.99,78368.5,-1.52,no,no,0,0.0435
2026-05-04T10:22:45.001331+00:00,2026-05-04T10:15:00+00:00,T+7:45,78707.68,78393.0,-0.3998,15,78398.01,78393.0,78403.49,-5.01,no,no,0,0.047
2026-05-04T10:23:00.000701+00:00,2026-05-04T10:15:00+00:00,T+8:00,78707.68,78489.93,-0.2767,241,78487.5,78432.81,78542.16,2.43,no,no,0,0.125
2026-05-04T10:23:15.000682+00:00,2026-05-04T10:15:00+00:00,T+8:15,78707.68,78372.04,-0.4264,122,78405.0,78372.04,78427.26,-32.96,no,no,0,0.0405
2026-05-04T10:23:30.001095+00:00,2026-05-04T10:15:00+00:00,T+8:30,78707.68,78363.62,-0.4371,73,78355.95,78340.5,78369.11,7.67,no,no,0,0.035
2026-05-04T10:23:45.000924+00:00,2026-05-04T10:15:00+00:00,T+8:45,78707.68,78364.45,-0.4361,20,78365.1,78363.17,78370.81,-0.65,no,no,0,0.037
2026-05-04T10:24:00.001426+00:00,2026-05-04T10:15:00+00:00,T+9:00,78707.68,78326.5,-0.4843,135,78317.71,78301.0,78332.99,8.79,no,no,0,0.019
2026-05-04T10:24:15.000726+00:00,2026-05-04T10:15:00+00:00,T+9:15,78707.68,78275.08,-0.5496,134,78326.5,78274.84,78361.49,-51.42,no,no,0,0.0135
2026-05-04T10:24:30.000931+00:00,2026-05-04T10:15:00+00:00,T+9:30,78707.68,78265.21,-0.5622,166,78265.99,78253.52,78279.67,-0.78,no,no,0,0.0115
2026-05-04T10:24:45.000969+00:00,2026-05-04T10:15:00+00:00,T+9:45,78707.68,78280.86,-0.5423,39,78274.22,78265.0,78283.66,6.64,no,no,0,0.0115
2026-05-04T10:25:00.000771+00:00,2026-05-04T10:15:00+00:00,T+10:00,78707.68,78247.91,-0.5841,78,78269.79,78247.9,78294.88,-21.88,no,no,0,0.0105
2026-05-04T10:25:15.000666+00:00,2026-05-04T10:15:00+00:00,T+10:15,78707.68,78242.5,-0.591,79,78246.0,78233.26,78256.5,-3.5,no,no,0,0.0065
2026-05-04T10:25:30.000725+00:00,2026-05-04T10:15:00+00:00,T+10:30,78707.68,78281.76,-0.5411,40,78269.8,78262.2,78284.5,11.96,no,no,0,0.0065
2026-05-04T10:25:45.000999+00:00,2026-05-04T10:15:00+00:00,T+10:45,78707.68,78353.73,-0.4497,117,78340.93,78319.0,78368.49,12.8,no,no,0,0.0095
2026-05-04T10:26:00.000593+00:00,2026-05-04T10:15:00+00:00,T+11:00,78707.68,78246.7,-0.5857,130,78270.47,78238.26,78291.49,-23.77,no,no,0,0.0075
2026-05-04T10:26:15.000965+00:00,2026-05-04T10:15:00+00:00,T+11:15,78707.68,78222.82,-0.616,78,78228.61,78216.11,78243.02,-5.79,no,no,0,0.0075
2026-05-04T10:26:30.000691+00:00,2026-05-04T10:15:00+00:00,T+11:30,78707.68,78267.0,-0.5599,55,78262.22,78252.03,78274.01,4.78,no,no,0,0.0075
2026-05-04T10:26:45.000701+00:00,2026-05-04T10:15:00+00:00,T+11:45,78707.68,78258.16,-0.5711,32,78248.76,78246.0,78258.16,9.4,no,no,0,0.0055
2026-05-04T10:27:00.000915+00:00,2026-05-04T10:15:00+00:00,T+12:00,78707.68,78296.14,-0.5229,38,78289.15,78285.34,78304.81,6.99,no,no,0,0.004
2026-05-04T10:27:15.000749+00:00,2026-05-04T10:15:00+00:00,T+12:15,78707.68,78394.74,-0.3976,98,78382.68,78339.06,78400.0,12.06,no,no,0,0.0045
2026-05-04T10:27:30.000815+00:00,2026-05-04T10:15:00+00:00,T+12:30,78707.68,78356.08,-0.4467,60,78355.99,78347.5,78372.0,0.09,no,no,0,0.0045
2026-05-04T10:27:45.326546+00:00,2026-05-04T10:15:00+00:00,T+12:45,78707.68,78372.25,-0.4262,47,78370.96,78357.38,78383.85,1.29,no,no,0,0.0045
2026-05-04T10:28:00.001708+00:00,2026-05-04T10:15:00+00:00,T+13:00,78707.68,78399.56,-0.3915,100,78396.24,78367.29,78416.0,3.32,no,no,0,0.0045
2026-05-04T10:28:15.000764+00:00,2026-05-04T10:15:00+00:00,T+13:15,78707.68,78412.48,-0.3751,26,78405.38,78396.49,78412.48,7.1,no,no,0,0.0015
2026-05-04T10:28:30.000608+00:00,2026-05-04T10:15:00+00:00,T+13:30,78707.68,78424.5,-0.3598,25,78424.45,78419.71,78424.5,0.05,no,no,0,0.0005
2026-05-04T10:28:45.005463+00:00,2026-05-04T10:15:00+00:00,T+13:45,78707.68,78451.4,-0.3256,31,78451.41,78445.01,78455.32,-0.01,no,no,0,0.0005
2026-05-04T10:29:00.001222+00:00,2026-05-04T10:15:00+00:00,T+14:00,78707.68,78437.76,-0.3429,56,78435.53,78424.5,78438.49,2.23,no,no,0,0.0015
2026-05-04T10:29:15.000783+00:00,2026-05-04T10:15:00+00:00,T+14:15,78707.68,78505.65,-0.2567,32,78508.0,78502.05,78511.89,-2.35,no,no,0,0.0015
2026-05-04T10:29:30.002138+00:00,2026-05-04T10:15:00+00:00,T+14:30,78707.68,78489.06,-0.2778,45,78487.5,78475.15,78491.52,1.56,no,no,0,0.0015
2026-05-04T10:29:45.000916+00:00,2026-05-04T10:15:00+00:00,T+14:45,78707.68,78497.49,-0.2671,45,78497.9,78492.01,78499.27,-0.41,no,no,0,0.0005
2026-05-04T10:34:00.560975+00:00,2026-05-04T10:30:00+00:00,T+4:00,78485.87,78834.03,0.4436,70,78829.1,78815.0,78857.44,4.93,yes,yes,0,0.9415
2026-05-04T10:34:15.001401+00:00,2026-05-04T10:30:00+00:00,T+4:15,78485.87,78896.0,0.5226,139,78898.42,78872.74,78928.49,-2.42,yes,yes,0,0.945
2026-05-04T10:34:30.000867+00:00,2026-05-04T10:30:00+00:00,T+4:30,78485.87,78911.52,0.5423,78,78906.63,78883.01,78918.13,4.89,yes,yes,0,0.9455
2026-05-04T10:34:45.000799+00:00,2026-05-04T10:30:00+00:00,T+4:45,78485.87,78939.26,0.5777,71,78940.0,78918.82,78948.64,-0.74,yes,yes,0,0.9495
2026-05-04T10:35:00.000713+00:00,2026-05-04T10:30:00+00:00,T+5:00,78485.87,78949.5,0.5907,44,78957.6,78949.5,78962.0,-8.1,yes,yes,0,0.9645
2026-05-04T10:35:15.000541+00:00,2026-05-04T10:30:00+00:00,T+5:15,78485.87,78958.01,0.6016,57,78960.01,78956.53,78977.19,-2.0,yes,yes,0,0.969
2026-05-04T10:35:30.001073+00:00,2026-05-04T10:30:00+00:00,T+5:30,78485.87,78933.32,0.5701,53,78945.91,78928.5,78952.29,-12.59,yes,yes,0,0.9715
2026-05-04T10:35:45.000322+00:00,2026-05-04T10:30:00+00:00,T+5:45,78485.87,78968.01,0.6143,62,78972.07,78965.0,78977.12,-4.06,yes,yes,0,0.9755
2026-05-04T10:36:00.001749+00:00,2026-05-04T10:30:00+00:00,T+6:00,78485.87,78958.72,0.6025,121,78966.54,78948.0,78966.55,-7.82,yes,yes,0,0.971
2026-05-04T10:36:15.000902+00:00,2026-05-04T10:30:00+00:00,T+6:15,78485.87,78940.92,0.5798,98,78934.48,78926.0,78944.6,6.44,yes,yes,0,0.9745
2026-05-04T10:36:30.001253+00:00,2026-05-04T10:30:00+00:00,T+6:30,78485.87,78956.51,0.5996,79,78963.5,78956.5,78976.0,-6.99,yes,yes,0,0.976
2026-05-04T10:36:45.001083+00:00,2026-05-04T10:30:00+00:00,T+6:45,78485.87,78957.35,0.6007,75,78962.01,78956.51,78967.0,-4.66,yes,yes,0,0.976
2026-05-04T10:37:00.001316+00:00,2026-05-04T10:30:00+00:00,T+7:00,78485.87,79022.41,0.6836,305,78983.51,78960.0,79041.87,38.9,yes,yes,0,0.9825
2026-05-04T10:37:15.000865+00:00,2026-05-04T10:30:00+00:00,T+7:15,78485.87,78942.51,0.5818,29,78943.28,78942.5,78952.58,-0.77,yes,yes,0,0.9825
2026-05-04T10:37:30.001158+00:00,2026-05-04T10:30:00+00:00,T+7:30,78485.87,78945.32,0.5854,75,78951.8,78939.0,78953.0,-6.48,yes,yes,0,0.9845
2026-05-04T10:37:45.000570+00:00,2026-05-04T10:30:00+00:00,T+7:45,78485.87,78932.0,0.5684,57,78932.02,78927.01,78939.07,-0.02,yes,yes,0,0.9805
2026-05-04T10:38:00.001442+00:00,2026-05-04T10:30:00+00:00,T+8:00,78485.87,78932.02,0.5684,18,78932.9,78928.54,78935.05,-0.88,yes,yes,0,0.98
2026-05-04T10:38:15.001619+00:00,2026-05-04T10:30:00+00:00,T+8:15,78485.87,78926.31,0.5612,42,78929.05,78925.0,78931.85,-2.74,yes,yes,0,0.982
2026-05-04T10:38:30.000494+00:00,2026-05-04T10:30:00+00:00,T+8:30,78485.87,78925.99,0.5608,12,78926.82,78925.89,78927.75,-0.83,yes,yes,0,0.9795
2026-05-04T10:38:45.000945+00:00,2026-05-04T10:30:00+00:00,T+8:45,78485.87,78920.92,0.5543,36,78919.28,78916.51,78920.92,1.64,yes,yes,0,0.9855
2026-05-04T10:39:00.000601+00:00,2026-05-04T10:30:00+00:00,T+9:00,78485.87,78923.74,0.5579,59,78929.99,78923.74,78936.71,-6.25,yes,yes,0,0.9855
2026-05-04T10:39:15.000475+00:00,2026-05-04T10:30:00+00:00,T+9:15,78485.87,78942.46,0.5817,41,78939.0,78924.77,78942.5,3.46,yes,yes,0,0.9895
2026-05-04T10:39:30.000973+00:00,2026-05-04T10:30:00+00:00,T+9:30,78485.87,78963.07,0.608,68,78966.27,78956.5,78978.68,-3.2,yes,yes,0,0.9895
2026-05-04T10:39:45.001014+00:00,2026-05-04T10:30:00+00:00,T+9:45,78485.87,78965.5,0.6111,63,78963.5,78947.23,78971.41,2.0,yes,yes,0,0.9895
2026-05-04T10:40:00.001282+00:00,2026-05-04T10:30:00+00:00,T+10:00,78485.87,78936.33,0.5739,34,78949.48,78933.01,78949.51,-13.15,yes,yes,0,0.9885
2026-05-04T10:40:15.000950+00:00,2026-05-04T10:30:00+00:00,T+10:15,78485.87,78995.3,0.6491,56,78971.2,78961.95,78999.2,24.1,yes,yes,0,0.995
2026-05-04T10:40:30.000693+00:00,2026-05-04T10:30:00+00:00,T+10:30,78485.87,79012.54,0.671,41,79020.4,79012.53,79026.0,-7.86,yes,yes,0,0.995
2026-05-04T10:40:45.001186+00:00,2026-05-04T10:30:00+00:00,T+10:45,78485.87,78999.21,0.6541,39,79000.24,78998.52,79009.43,-1.03,yes,yes,0,0.9955
2026-05-04T10:41:00.000934+00:00,2026-05-04T10:30:00+00:00,T+11:00,78485.87,78989.22,0.6413,51,78992.0,78989.22,79002.78,-2.78,yes,yes,0,0.9975
2026-05-04T10:41:15.000747+00:00,2026-05-04T10:30:00+00:00,T+11:15,78485.87,79002.0,0.6576,30,78991.42,78974.99,79002.0,10.58,yes,yes,0,0.9995
2026-05-04T10:41:30.001397+00:00,2026-05-04T10:30:00+00:00,T+11:30,78485.87,78973.99,0.6219,32,78969.07,78963.0,78973.99,4.92,yes,yes,0,0.9995
2026-05-04T10:41:45.000618+00:00,2026-05-04T10:30:00+00:00,T+11:45,78485.87,78981.0,0.6309,47,78988.0,78981.0,78990.74,-7.0,yes,yes,0,0.9995
2026-05-04T10:42:00.000918+00:00,2026-05-04T10:30:00+00:00,T+12:00,78485.87,78938.62,0.5769,53,78945.98,78938.62,78950.29,-7.36,yes,yes,0,0.9995
2026-05-04T10:42:15.001333+00:00,2026-05-04T10:30:00+00:00,T+12:15,78485.87,78946.0,0.5863,48,78953.02,78946.0,78959.99,-7.02,yes,yes,0,0.9985
2026-05-04T10:42:30.000814+00:00,2026-05-04T10:30:00+00:00,T+12:30,78485.87,78935.68,0.5731,55,78935.89,78933.48,78938.66,-0.21,yes,yes,0,0.9965
2026-05-04T10:42:45.000394+00:00,2026-05-04T10:30:00+00:00,T+12:45,78485.87,78932.14,0.5686,44,78926.67,78922.0,78932.14,5.47,yes,yes,0,0.9975
2026-05-04T10:43:00.000289+00:00,2026-05-04T10:30:00+00:00,T+13:00,78485.87,78933.25,0.57,47,78933.25,78933.24,78942.5,0.0,yes,yes,0,0.9975
2026-05-04T10:43:15.000407+00:00,2026-05-04T10:30:00+00:00,T+13:15,78485.87,78972.83,0.6204,37,78966.05,78950.24,78977.5,6.78,yes,yes,0,0.998
2026-05-04T10:43:30.000422+00:00,2026-05-04T10:30:00+00:00,T+13:30,78485.87,78979.26,0.6286,127,78978.53,78970.83,78990.73,0.73,yes,yes,0,0.9995
2026-05-04T10:43:45.248514+00:00,2026-05-04T10:30:00+00:00,T+13:45,78485.87,78970.49,0.6175,95,78974.08,78967.06,78989.83,-3.59,yes,yes,0,0.9995
2026-05-04T10:44:00.000750+00:00,2026-05-04T10:30:00+00:00,T+14:00,78485.87,78956.46,0.5996,24,78960.01,78956.46,78967.65,-3.55,yes,yes,0,0.9995
